x,y,title,tokens,word
-0.058661796,0.08191126,"polvo guarda el primer uso inobediente a la **naturaleza** : padeció vivo, y muerto no reposa","polvo guarda el primer uso ino-be-diente a la **naturaleza** : pade-ció vivo, y muerto no repos-a",naturaleza
-0.06128142,-0.0713992,", y lisonjero, aborreces el **arte** cauteloso ? Si no te finges soñ",", y lis-on-jero, abor-rec-es el **arte** caute-los-o ? Si no te fin-ges soñ",arte
-0.05987678,0.08213869,"as de formarte humana tan desmentida la **naturaleza**. Juzgaba Celia la ignorancia mía,","as de formar-te humana tan des-ment-ida la **naturaleza**. J-uz-gaba Cel-ia la ignorancia mía,",naturaleza
-0.061033577,-0.06331263,"las voluntades, el dejar una falta todo el **arte**. Celia, no ves la saña del","las voluntad-es, el dejar una falta todo el **arte**. Cel-ia, no ves la sa-ña del",arte
-0.06367036,-0.057852704,"Marte, con tal porción, tal providencia y **arte**, que vive i goza de ello la natura","Marte, con tal porción, tal provi-dencia y **arte**, que vive i goza de ello la natur-a",arte
-0.058085654,-0.089312136,"so [UNK] ¡ Tanto el afán y tanto el **arte** pudo ! Invención rara, que en el mármol","so [UNK] ¡ Tanto el af-án y tanto el **arte** pudo ! In-vención rara, que en el mármol",arte
-0.061618514,-0.042266604,"vención rara, que en el mármol rudo No sin **arte** grabó, maravilloso, De su mano, su nombre","vención rara, que en el mármol rudo No sin **arte** grabó, maravilloso, De su mano, su nombre",arte
-0.062651984,-0.046723425,". Este que ves engaño colorido, que del **arte** ostentando los primores, con falsos silo",". Este que ves engaño color-ido, que del **arte** ostent-ando los primor-es, con falsos sil-o",arte
-0.058675356,0.0705667,"la vana gentileza, en cuyo ser unió **naturaleza** la cuna alegre y triste sepultura. ¡ Cuán","la van-a gentil-eza, en cuyo ser unió **naturaleza** la cuna alegre y triste sepul-tura. ¡ Cuán",naturaleza
-0.06396445,-0.048313357,"gloriosa palma. Pues más que a ciencia el **arte** has reducido, haciendo suspensión de toda un alma,","glor-iosa palma. Pues más que a ciencia el **arte** has reducido, haciendo suspensión de toda un alma,",arte
-0.063025475,-0.045259546,"para aplaudirte ponderaciones buscaré del **arte** retórica, que fuera limitarte querer entre sus cláusulas","para apla-udi-r-te ponder-aciones buscar-é del **arte** retórica, que fuera limitar-te querer entre sus cláusulas",arte
-0.057326768,0.08158525,"conculcaréis la Luna. ¡ Oh vil **naturaleza**, esclava ingrata, que a quien","con-cul-car-éis la Luna. ¡ Oh vil **naturaleza**, escla-va ing-ra-ta, que a quien",naturaleza
-0.056405228,0.053090844,el caso sumamente impío [UNK] helada se quedó **naturaleza** : Helado el pulso en su postrer vive,el caso sumamente imp-ío [UNK] hel-ada se quedó **naturaleza** : Hel-ado el pulso en su postre-r vive,naturaleza
-0.062005322,-0.06306238,menos te busca más te llegas [UNK] bien claro el **arte** de tus obras ciegas con castigo cruel me va,menos te busca más te llegas [UNK] bien claro el **arte** de tus obras ciega-s con castigo cruel me va,arte
-0.06014104,0.08557114,"ed ! no más escándalo del suelo, que esta **naturaleza** divertida, y en vuestra dulce confusión perdida, pues","ed ! no más escándalo del suelo, que esta **naturaleza** divertida, y en vuestra dulce confusión perdida, pues",naturaleza
-0.057502035,0.070065476,"luminares de los cielos. No alcanza más honor **naturaleza**, que vos le dais, ni más amor","lumin-ares de los cielos. No alcanza más honor **naturaleza**, que vos le da-is, ni más amor",naturaleza
-0.0534834,0.033630755,"si no es muy poco a poco [UNK] de otra **arte** pienso ser siempre engañado. Nunca creo el placer,","si no es muy poco a poco [UNK] de otra **arte** pienso ser siempre engañado. Nunca creo el placer,",arte
-0.058048118,-0.009283375,"el mundo me traían [UNK] y miro por cual **arte** sus errores, concibiendo dolor, maldad parían","el mundo me traía-n [UNK] y miro por cual **arte** sus errores, conci-biendo dolor, maldad par-ían",arte
-0.062220268,-0.037680816,"y no pelea con desear, que es desear su **arte**. Gran tiempo fui de males tan dañado, por","y no pelea con desear, que es desear su **arte**. Gran tiempo fui de males tan dañado, por",arte
-0.058681615,-0.016898004,", para el yelmo le falta toda el **arte**, y tiembla cada vez que entra en su",", para el ye-l-mo le falta toda el **arte**, y tiem-bla cada vez que entra en su",arte
-0.060731843,-0.035756573,", el cielo y más los elementos han puesto su **arte**, hicieron a porfía ésta, cuyo nombre es",", el cielo y más los elementos han puesto su **arte**, hicieron a por-fía ésta, cuyo nombre es",arte
-0.056662038,0.029009813,"quien Febo dio la dulce lira y la **arte** gloriosa de Melampo, remediad","quien Fe-bo dio la dulce li-ra y la **arte** glor-iosa de Mel-amp-o, reme-dia-d",arte
-0.06320722,-0.036435027,"ni se debe al pensamiento [UNK] fallecen fuerza y **arte**, y triste siento la muerte apresurárseme import","ni se debe al pensamiento [UNK] falle-cen fuerza y **arte**, y triste siento la muerte apresur-árse-me import",arte
-0.058435697,-0.0117616225,"hebras que cogía en lazos de oro con **arte** vuestra blanca y tierna mano, miraba, y","he-bras que co-gía en lazos de oro con **arte** vuestra blanca y tier-na mano, miraba, y",arte
-0.060869567,0.03233087,las luces de ella habrás llegado a perfección de la **arte**. Luces en quien su luz el sol renueva,las luces de ella habrás llegado a perfección de la **arte**. Luces en quien su luz el sol ren-ueva,arte
-0.05863403,0.074856,"calor un hielo hecho, y un fuego de inmortal **naturaleza** en la fuerza y vigor del mayor frío. Hur","calor un hielo hecho, y un fuego de inmortal **naturaleza** en la fuerza y vigor del mayor frío. Hur",naturaleza
-0.061470766,0.03265949,"con dulzura suavemente en su gentil figura, si la **arte** es para tanto poderosa. Mezcla cinamo negro","con dulzura suavemente en su gentil figura, si la **arte** es para tanto poderosa. Mez-cla cin-amo negro",arte
-0.06075802,-0.08188545,"blasón, valor nunca domado, ingenio y **arte** hacen que vencido no pueda ser del tiempo un mortal","blas-ón, valor nunca dom-ado, ingenio y **arte** hacen que vencido no pueda ser del tiempo un mortal",arte
-0.06145802,-0.0705999,"porfía el valor juntarán, la fuerza y **arte**. Luego verás al númida guerrero perder roto el","por-fía el valor juntar-án, la fuerza y **arte**. Luego verás al núm-ida guerrero perder roto el",arte
-0.06265469,0.021753294,"eza su fuerza en vuestra luz mostrar procura. La **arte** a su fin llegó, la hermosura al intento","eza su fuerza en vuestra luz mostrar procura. La **arte** a su fin llegó, la hermos-ura al intento",arte
-0.059211675,-0.0689378,"tiente, contra aquella difícil ligadura. Con **arte** no, con fuerza se aventura al fin, y","tien-te, contra aquella difícil liga-dura. Con **arte** no, con fuerza se aventura al fin, y",arte
-0.06150755,-0.05099097,el vencido italiano del osado español la fuerza y **arte**. Otro mayor que tú en el yugo indi,el vencido italiano del os-ado español la fuerza y **arte**. Otro mayor que tú en el yu-go indi,arte
-0.060513087,0.07138334,"dera cuya blanca nieve copo a copo formó **naturaleza**, cándida ofrece al valle su pureza si a","dera cuya blanca nieve co-po a co-po formó **naturaleza**, cán-dida ofrece al valle su pureza si a",naturaleza
-0.05984404,0.0315201,"! Purificó el cuchillo los perfectos medios que **religión** celante ordena, para ascender a la mayor victoria","! Pur-ific-ó el cuchillo los perfectos medios que **religión** cel-ante ordena, para ascender a la mayor victoria",religión
-0.059387583,0.06577659,"más acertada, no fió tanto a la **naturaleza**. En esto verá el arte su flaqueza","más acer-tada, no fi-ó tanto a la **naturaleza**. En esto verá el arte su fla-quez-a",naturaleza
-0.06065511,-0.046841603,"ó tanto a la naturaleza. En esto verá el **arte** su flaqueza, quedando, vida y muerte","ó tanto a la naturaleza. En esto verá el **arte** su fla-quez-a, quedando, vida y muerte",arte
-0.062370185,-0.061673373,"mano en su destreza. De esta falta del **arte**, vos, señora, no quedáis ofendida","mano en su destr-eza. De esta falta del **arte**, vos, señora, no qued-áis ofen-dida",arte
-0.06245155,-0.03651541,", dulce dolor que aplaude lo que siente, **arte** que ignora más quien más entiende. Esta que",", dulce dolor que apla-ude lo que siente, **arte** que ignor-a más quien más entiende. Esta que",arte
-0.06013904,-0.0792099,"escribe y yo las leo. Vencida queda el **arte** del deseo, los imposibles dando por razones,","escribe y yo las leo. Ven-cida queda el **arte** del deseo, los imposible-s dando por razones,",arte
-0.062152505,-0.0687673,más qué será de aquel traslado que procura sacar el **arte** en vano ? Sólo yo tengo aquel tan peregrino,más qué será de aquel traslado que procura sacar el **arte** en vano ? Sólo yo tengo aquel tan peregr-ino,arte
-0.060195535,-0.046736654,"en toda parte [UNK] cuando empezaba a fabricar el **arte** artificiosas máquinas guerreras, y cuando, atento","en toda parte [UNK] cuando empe-zaba a fabricar el **arte** artifici-osas máquinas guer-reras, y cuando, atento",arte
-0.05681197,0.07611649,"pretendiendo con vil indignidades mi desprecio, nueva **naturaleza** haré del uso, ufano ya de no","preten-diendo con vil indign-idades mi desprecio, nueva **naturaleza** haré del uso, u-fan-o ya de no",naturaleza
-0.06311917,-0.06312518,alado cede la fuerza y no aprovecha el **arte**. No sólo admira que tu mano venza el,ala-do ce-de la fuerza y no aprovecha el **arte**. No sólo admira que tu mano ven-za el,arte
-0.059738982,-0.079855025,"la materia con que admira, sino que pueda el **arte** en la mentira a la misma verdad hacer [UNK] [UNK]","la materia con que admira, sino que pueda el **arte** en la mentira a la misma verdad hacer [UNK] [UNK]",arte
-0.059384547,-0.07999137,"latre al fingimiento. ¡ Oh milagro del **arte** que ha podido, dando a una tabla voz y","la-tre al fin-gimiento. ¡ Oh milagro del **arte** que ha podido, dando a una tabla voz y",arte
-0.06323216,-0.053873044,"ante paciencia no previene ? Si el dios del **arte** en tu defensa viene, hecho del desengaño","ante paciencia no previ-ene ? Si el dios del **arte** en tu defensa viene, hecho del desen-ga-ño",arte
-0.060609728,-0.053235926,"mausoleo cuyo sujeto, prodigioso en **arte**, más eleva el juicio que los ojos [UNK] pero","ma-uso-leo cuyo sujeto, prodi-gios-o en **arte**, más eleva el juicio que los ojos [UNK] pero",arte
-0.06193293,-0.050903685,"ha violado. Alta no construcción, no fuerza de **arte** en virtud puede dar, de muertos vivos, voces","ha violado. Alta no construcción, no fuerza de **arte** en virtud puede dar, de muertos vivos, voces",arte
-0.060277656,-0.05904037,"espera ? Amor rige su imperio sin espada, con **arte** de admirable providencia, tal que aparente suele","espera ? Amor rige su imperio sin espada, con **arte** de admira-ble provi-dencia, tal que aparente suele",arte
-0.06308216,-0.0045879125,"amor se ofende. La pasión encubierta en **arte** pura, es el misterio libre de un sujeto que","amor se ofen-de. La pasión encu-bierta en **arte** pura, es el misterio libre de un sujeto que",arte
-0.061044212,0.062427547,"dura ley de amor, que el no guardalla **naturaleza** y no costumbre sea de quien no da placer sin","dura ley de amor, que el no guarda-lla **naturaleza** y no costumbre sea de quien no da placer sin",naturaleza
-0.06431478,-0.04705196,"el formaros dejó natura tan vencida el **arte**, que vos sola podéis menospreciarla.","el formar-os dejó natur-a tan ven-cida el **arte**, que vos sola podéis menos-pre-ciar-la.",arte
-0.060006324,-0.078653015,"usado mi estilo, mi razón, mi ingenio y **arte**. Lo que en mí fue cantar silencio sea,","usado mi estilo, mi razón, mi ingenio y **arte**. Lo que en mí fue cantar silencio sea,",arte
-0.058194097,-0.010618447,"señora mía, me sustentaba sin usar de otra **arte**, cuando en segura y reposada parte Fortuna","señora mía, me sustent-aba sin usar de otra **arte**, cuando en segura y repos-ada parte Fort-una",arte
-0.062376883,-0.041386575,", y el trocado de aqueste modo y **arte** se quejaba. [UNK] ¡ Hay triste !,",", y el tro-cado de aque-ste modo y **arte** se queja-ba. [UNK] ¡ Hay triste !,",arte
-0.060560524,-0.04933213,"ña [UNK] no sé ya como valerte [UNK] el **arte** dejo en manos de la suerte, para que ella","ña [UNK] no sé ya como valer-te [UNK] el **arte** dejo en manos de la suerte, para que ella",arte
-0.06382547,-0.04720051,"jamás se parte. En dos objetos vivo de tal **arte** ( ¡ terrible división ! ), que noche y","jamás se parte. En dos objetos vivo de tal **arte** ( ¡ terrible división ! ), que noche y",arte
-0.063759826,-0.057897627,si en las leyes del ornato respondió al **arte** con tan gran suceso. A cabellos de mal,si en las leyes del or-na-to respondió al **arte** con tan gran suceso. A cabello-s de mal,arte
-0.05914432,0.058234066,"tal, pues que sabemos que nos engaña así **naturaleza** ? Porque ese cielo azul que todos vemos, ni","tal, pues que sabemos que nos engañ-a así **naturaleza** ? Porque ese cielo azul que todos vemos, ni",naturaleza
-0.059571385,0.079101995,"aspereza. Duro el diamante, la **naturaleza**, con admirable suerte ha fabricado, es duro","as-per-eza. Dur-o el diamante, la **naturaleza**, con admira-ble suerte ha fabricado, es duro",naturaleza
-0.05982304,0.06796719,"se le atreve, que es el morir del Sol **naturaleza** [UNK] hallaste como el Sol tumba de nieve :","se le atreve, que es el morir del Sol **naturaleza** [UNK] halla-ste como el Sol tumba de nieve :",naturaleza
-0.06311219,-0.055283632,"es comparte, obtiene plaza magistral, que el **arte** defectos suple y suertes adelanta. Símil","es comparte, obtiene plaza magist-ral, que el **arte** defectos suple y suerte-s adelan-ta. Sí-mil",arte
-0.054774,0.07062843,"ndo aun sus ideas, lo que perdieron por **naturaleza** les da el hechizo artificial por gracia. ¡ Oh","n-do aun sus ideas, lo que perdieron por **naturaleza** les da el hechizo artificial por gracia. ¡ Oh",naturaleza
-0.062128168,-0.027304625,", Lisi, estos acentos, desnudos de **arte** de dolor vestidos, lisonjas debían ser de",", Lis-i, estos acento-s, desnudos de **arte** de dolor vestidos, lis-on-jas debían ser de",arte
-0.061650496,-0.06643698,Virtud dirige las acciones. Pues debe con el **arte** socorrerse siendo dificultoso de extinguir,Vir-tud dirige las acciones. Pues debe con el **arte** so-cor-rer-se siendo dificul-toso de extingui-r,arte
-0.063085444,-0.04714212,a las ondas y viento abandonarla sin consejo del **arte** determino. No es de los riegos prevención,a las ondas y viento abandonar-la sin consejo del **arte** determin-o. No es de los riego-s prevención,arte
-0.04803929,0.082611226,la formidable trompa a conformar las dos **naturaleza**s. Del tronco de Moncada Catalina rama en,la formi-dable trom-pa a conform-ar las dos **naturaleza**-s. Del tronco de Mon-cada Catalina rama en,naturaleza
-0.06337958,-0.04519284,"suerte, y ociosa en todo del amor el **arte**. Aun la esperanza debe entristecerte,","suerte, y ocio-sa en todo del amor el **arte**. Aun la esperanza debe entr-iste-cer-te,",arte
-0.05732486,0.091490425,"ucena, con acción impura, y la **naturaleza** está ofendida. ¿ Qué te ha hecho esta","uc-ena, con acción impu-ra, y la **naturaleza** está ofen-dida. ¿ Qué te ha hecho esta",naturaleza
-0.05481279,0.06571861,"de mi gran firmeza, mostrando en mí su vil **naturaleza**, que es hacer más ofensa al más amigo","de mi gran firmeza, mostrando en mí su vil **naturaleza**, que es hacer más ofen-sa al más amigo",naturaleza
-0.057871256,-0.024838572,"mismo voy tomando estrecha cuenta, y siendo de tal **arte** faltarme todo el bien, que temo en parte","mismo voy tomando estrecha cuenta, y siendo de tal **arte** faltar-me todo el bien, que temo en parte",arte
-0.063167065,-0.055319957,"al mundo idea, y hizo igual al pensamiento el **arte**. Boscán, las armas y el furor","al mundo idea, y hizo igual al pensamiento el **arte**. Bos-cán, las armas y el fur-or",arte
-0.06340026,-0.0494639,"en esta parte, han reducido a la memoria el **arte** y el antiguo valor [UNK], por cuya fuerza y","en esta parte, han reducido a la memoria el **arte** y el antiguo valor [UNK], por cuya fuerza y",arte
-0.058041453,-0.037825283,"sí los veo sino reñidos. De tal **arte** pelean noche y día, que sólo se concier","sí los veo sino re-ñ-idos. De tal **arte** pelea-n noche y día, que sólo se concier",arte
-0.054931674,-0.041217625,". Yo acabaré, que me entregué sin **arte** a quien sabrá perderme y acabarme si ella",". Yo acabar-é, que me entre-gué sin **arte** a quien sabrá perder-me y acabar-me si ella",arte
-0.057058997,-0.007828402,". En fin, que como quiera, estoy de **arte**, que juzgo ya por hora menos fuerte,",". En fin, que como quiera, estoy de **arte**, que juz-go ya por hora menos fuerte,",arte
-0.06274417,-0.04418895,"veré el cabello vuelto en nieve pura, que el **arte** y juventud encrespa y dora. Y","veré el cabello vuelto en nieve pura, que el **arte** y juventud enc-res-pa y dor-a. Y",arte
-0.05703427,0.0766981,"mano. Aquel, aquel descuido soberano de la **naturaleza**, en nada avara, con luenga","mano. Aquel, aquel descui-do soberano de la **naturaleza**, en nada av-ara, con lu-en-ga",naturaleza
-0.061632816,-0.049305618,"Los primores del cielo, los primores del **arte** aquí la envidia vio amarilla, y sobrada de","Los primor-es del cielo, los primor-es del **arte** aquí la envidia vio amarilla, y sobra-da de",arte
-0.063372925,-0.048011925,"esperanza alargando, y si no engaña su **arte** al sabio, Amarilis serás mía. Así del","esperanza alar-gando, y si no engañ-a su **arte** al sabio, Amari-lis serás mía. Así del",arte
-0.057056967,0.07972134,"llorar sí, que sólo esto de grado le dio **naturaleza**, y tan vicioso y tan rudo animal,","llorar sí, que sólo esto de grado le dio **naturaleza**, y tan vici-oso y tan rudo animal,",naturaleza
-0.062388286,-0.05397968,"virginal Retrato y Templo santo. El **arte** juzga tu con qué dispone y guarda, y","vir-ginal Re-tra-to y Templo santo. El **arte** juz-ga tu con qué dispone y guarda, y",arte
-0.062125288,-0.018251298,"y dura el hado, la Fortuna, **arte** y natura lo esencial, sustancial y el accidente","y dura el ha-do, la Fort-una, **arte** y natur-a lo esencial, sustancial y el accidente",arte
-0.05539089,0.07423242,"su estandarte. Rayo veloz, que por **naturaleza**, buscas la cumbre con ardiente saña, sin","su estand-arte. Ray-o veloz, que por **naturaleza**, buscas la cumbre con ardiente sa-ña, sin",naturaleza
-0.059279762,0.07091759,rele celestial vivo y presente [UNK] pero **naturaleza** no consiente la justa muerte que el amor resist,re-le cele-sti-al vivo y presente [UNK] pero **naturaleza** no consi-ente la justa muerte que el amor resist,naturaleza
-0.06339616,-0.056027032,"pretendo templar tristezas, despreciando el **arte**. Deseo de saber tan propio al hombre con años","preten-do temp-lar tristeza-s, despreci-ando el **arte**. Deseo de saber tan propio al hombre con años",arte
-0.05409012,0.019153785,estime y nombre ? ¡ Qué necio en **ciencias** vanas me divierto ! que si los ojos,estim-e y nombre ? ¡ Qué nec-io en **ciencias** van-as me divi-erto ! que si los ojos,ciencias
-0.06279388,-0.04482311,si los ojos a tu cruz levanto eres el **arte** más seguro y cierto. ¿ Pero cómo clavado,si los ojos a tu cruz levan-to eres el **arte** más seguro y cierto. ¿ Pero cómo cla-vado,arte
-0.06287941,-0.03355771,"? Hermosos ojos, pus ignora el **arte** ciencia de serenar la hermosa frente [UNK] donde","? Hermoso-s ojos, pu-s ignor-a el **arte** ciencia de ser-ena-r la hermosa frente [UNK] donde",arte
-0.06374164,-0.046476647,"ta ? Vida breve y mortal, dejad el **arte**, que a quien se ha de partir tan pres","ta ? Vida breve y mortal, deja-d el **arte**, que a quien se ha de partir tan pres",arte
-0.055970456,0.08940314,". Si el padre universal de cuanto veo en la **naturaleza** nuestra humana despreció la sentencia soberana, obede",". Si el padre universal de cuanto veo en la **naturaleza** nuestra humana despreci-ó la sentencia sober-ana, obede",naturaleza
-0.06254367,-0.059724543,"que hicieron de oro ya la edad, ya el **arte**, aparte plata y bajo cobre aparte, colgar por","que hicieron de oro ya la edad, ya el **arte**, aparte plata y bajo cobre aparte, colgar por",arte
-0.05605475,0.09361186,"con las gracias que atesora, que a la **naturaleza** dio desvelo, y que en las luces del","con las gracias que ates-ora, que a la **naturaleza** dio desv-elo, y que en las luces del",naturaleza
-0.062174536,-0.053815182,"es tu pluma, don Juan, escribe el **arte**, no es tu pincel, naturaleza pinta.","es tu pluma, don J-uan, escribe el **arte**, no es tu pin-cel, naturaleza pinta.",arte
-0.059255097,0.057895757,"escribe el arte, no es tu pincel, **naturaleza** pinta. Ni tu pluma permite al Castellano ni","escribe el arte, no es tu pin-cel, **naturaleza** pinta. Ni tu pluma permite al Castell-ano ni",naturaleza
-0.054802805,0.020582367,"Nilo, Ganges y Pactolo. La **religión** y la justicia lloren, oh pacífico Numa","Ni-lo, Gan-ges y Pacto-lo. La **religión** y la justicia llor-en, oh pacífico Num-a",religión
-0.056853466,0.06934515,"! en vano os volverá piadosos quien por **naturaleza** así os convida, que os tiene mi razón","! en vano os volverá pi-ados-os quien por **naturaleza** así os convi-da, que os tiene mi razón",naturaleza
-0.05902786,0.066217706,"sintiendo en la sutil belleza, como de ajena son **naturaleza**, inquiétase en ardores congojoso","sintiendo en la sutil belleza, como de ajena son **naturaleza**, inqui-é-tase en ar-dores con-go-joso",naturaleza
-0.061021037,0.07283171,"milagro del autor de cielo y tierra, bien de **naturaleza** el más perfeto, Lucinda hermosa en","milagro del autor de cielo y tierra, bien de **naturaleza** el más perf-eto, Luci-n-da hermosa en",naturaleza
-0.06111953,0.07901056,"culpa yo, tengo la pena, que a tu **naturaleza** en todo ajena juntarse dos contrarios atribuy","culpa yo, tengo la pena, que a tu **naturaleza** en todo ajena juntar-se dos contrario-s atrib-uy",naturaleza
-0.059660826,0.06474208,"que en tantas aguas se escapó tu fuego ? Hizo **naturaleza** con desvelo, bien que instrumento del poder divino","que en tantas aguas se escapó tu fuego ? Hizo **naturaleza** con desv-elo, bien que instrumento del poder divino",naturaleza
-0.062783696,-0.037923846,"apata se verá gloriosa. Esta imagen del **arte**, donde calla naturaleza, y él admira en","apa-ta se verá glor-iosa. Esta imagen del **arte**, donde cal-la naturaleza, y él admira en",arte
-0.06128815,0.06572136,"iosa. Esta imagen del arte, donde calla **naturaleza**, y él admira en ella darle materia en que","iosa. Esta imagen del arte, donde cal-la **naturaleza**, y él admira en ella darle materia en que",naturaleza
-0.058405302,0.055264305,"Aves a la Madre. Habiendo hecho en ti **naturaleza** Julia, el ojos derecho tan perfecto, juz","Ave-s a la Madre. Habiendo hecho en ti **naturaleza** J-ulia, el ojos derecho tan perfecto, juz",naturaleza
-0.058322728,0.09435993,"eza, vendréis, a ser en mí **naturaleza**, y perderá su fin vuestra porfía. Si","eza, ven-dré-is, a ser en mí **naturaleza**, y perderá su fin vuestra por-fía. Si",naturaleza
-0.053570013,0.022221845,"de un genio acompañado, que me enseña de amor **ciencias** divinas. Desnuda los esmaltes","de un genio acompañado, que me enseña de amor **ciencias** divina-s. Des-nu-da los es-mal-tes",ciencias
-0.06017438,0.08080717,"mí te hace perjura. No sin considerada arquitectura **naturaleza** procedió al formarte [UNK] dividirte pudiera, y","mí te hace perj-ura. No sin considerada arquitectura **naturaleza** procedió al formar-te [UNK] dividir-te pudiera, y",naturaleza
-0.054003794,0.028090376,", fenece en sombra ? La madre de las **ciencias**, donde a tantos verde laurel por únicos",", fen-ece en sombra ? La madre de las **ciencias**, donde a tantos verde la-ure-l por únicos",ciencias
-0.056149177,0.08663622,"con vos corrido, y admirada de sí **naturaleza**. Firme sois, y mujer, si son","con vos corri-do, y admira-da de sí **naturaleza**. Firm-e sois, y mujer, si son",naturaleza
-0.05911507,0.07900513,"pudiendo, a nadie ayuda [UNK] porque es tan desigual **naturaleza**, que cuando a retratarle se atrevieran","pudiendo, a nadie ayuda [UNK] porque es tan desigual **naturaleza**, que cuando a retra-tarle se atre-viera-n",naturaleza
-0.059963793,0.08537273,los rostros todos de una suerte la hermosa en variar **naturaleza**. Los humores del hombre reducidos a un mismo,los rostros todos de una suerte la hermosa en variar **naturaleza**. Los humor-es del hombre reducidos a un mismo,naturaleza
-0.058860585,0.071958825,"peñas y maleza, o qué abismo formó **naturaleza**, a dónde el rayo de tu luz no entrar","pe-ñas y male-za, o qué abismo formó **naturaleza**, a dónde el rayo de tu luz no entrar",naturaleza
-0.06158654,-0.061521117,"ido. Los mismos son, que no pudiera el **arte** vencer al cielo en perfección tan rara [UNK] testigo son","ido. Los mismos son, que no pudiera el **arte** vencer al cielo en perfección tan rara [UNK] testigo son",arte
-0.059393235,0.070901155,"engaños. Mas ¡ ay que no era en vos **naturaleza** ! Perdí mi tiempo, lloraré mis daños.","engaños. Mas ¡ ay que no era en vos **naturaleza** ! Perdí mi tiempo, llorar-é mis daños.",naturaleza
-0.060326573,0.07670488,"su ingenio y gentileza. Es el amor común **naturaleza**, mas yo tengo mi honor por más tesoro [UNK]","su ingenio y gentil-eza. Es el amor común **naturaleza**, mas yo tengo mi honor por más tesoro [UNK]",naturaleza
-0.06070708,0.08070909,"za. Que al fin, si te excedió **naturaleza** en dar alma a sus cuerpos, tú la exce","za. Que al fin, si te exce-dió **naturaleza** en dar alma a sus cuerpos, tú la exce",naturaleza
-0.0600314,-0.06118444,des en que sin almas nuestras almas puedes mover con **arte** y con mayor belleza. Lleva del tiempo y de,des en que sin almas nuestras almas puedes mover con **arte** y con mayor belleza. Lleva del tiempo y de,arte
-0.06087206,0.07926353,", alma Venus gentil, luz que sujeta cuanto mortal **naturaleza** cría [UNK] dulce dispara a la enemiga mía flecha",", alma Venus gentil, luz que sujeta cuanto mortal **naturaleza** cría [UNK] dulce dispara a la enemi-ga mía flecha",naturaleza
-0.05554621,0.051902868,"ris ha de ser lo que solía, porque es **naturaleza** la costumbre. ¿ A dónde llevas, infernal","ris ha de ser lo que solía, porque es **naturaleza** la costumbre. ¿ A dónde llevas, infer-nal",naturaleza
-0.062118754,-0.007300876,", pues es por ti, sin remediarte **arte**, la cuerda, loca [UNK] la encerrada,",", pues es por ti, sin reme-diar-te **arte**, la cuerda, loca [UNK] la encer-rada,",arte
-0.04625696,0.07773483,"encierra en sí, como pequeño mundo, tantas **naturaleza**s prodigiosas. Este de uniones almas","enci-erra en sí, como pequeño mundo, tantas **naturaleza**-s prodi-gios-as. Este de uni-ones almas",naturaleza
-0.06281693,-0.05323101,"el alma al verdadero centro. La virtud como el **arte** hallarse suele cerca de lo difícil, y así","el alma al verdadero centro. La virtud como el **arte** hallar-se suele cerca de lo difícil, y así",arte
-0.060080234,-0.04646469,", tú como los guantes, que cortados con **arte** por los dedos, por lo rompido muestran los",", tú como los guantes, que cortado-s con **arte** por los dedos, por lo romp-ido muestran los",arte
-0.061594617,-0.069533974,"su deseo. Dejo, Lisena, el **arte** con que mides el Reino de Plutón de","su deseo. Dej-o, Lis-ena, el **arte** con que mide-s el Reino de Plu-tón de",arte
-0.055780604,0.041082337,"asida a nuestro humano entendimiento. Y que la **ciencias**, que estudiaba atento, era que el alma","asi-da a nuestro humano entendimiento. Y que la **ciencias**, que estudia-ba atento, era que el alma",ciencias
-0.05294352,0.03263317,"que era tabla desnuda susceptiva, hasta saber las **ciencias** torpe y rudo. Y por tu ejemplo la verdad","que era tabla desnuda suscep-tiva, hasta saber las **ciencias** torpe y rudo. Y por tu ejemplo la verdad",ciencias
-0.05980414,0.08845519,"cielo contemplado vive. De aquesta celestial **naturaleza** es, Francisco, mi amor amor sagrado, que","cielo contemplado vive. De aque-sta cele-sti-al **naturaleza** es, Francisco, mi amor amor sagrado, que",naturaleza
-0.06076219,0.064638115,"a [UNK] mudé mi natural, porque mudara **naturaleza** el uso y curso el daño. En otro cielo","a [UNK] mud-é mi natural, porque mudar-a **naturaleza** el uso y curso el daño. En otro cielo",naturaleza
-0.061025888,-0.056635797,"de llevar su semejante [UNK] tal puede en proporción el **arte** humano. Sin espuela en el pie, rie","de llevar su semejante [UNK] tal puede en proporción el **arte** humano. Sin esp-uela en el pie, rie",arte
-0.061279397,-0.07247637,". Bien pueden tus colores alabarse, y el **arte** de tu ingenio peregrino, cuanto puede imitar",". Bien pueden tus colores alab-arse, y el **arte** de tu ingenio peregr-ino, cuanto puede imit-ar",arte
-0.05842458,0.06708168,"e y que se alegre Marte, y que a **naturaleza** venza el arte, negando el rostro","e y que se alegre Marte, y que a **naturaleza** ven-za el arte, nega-n-do el rostro",naturaleza
-0.06449778,-0.041908354,"alegre Marte, y que a naturaleza venza el **arte**, negando el rostro lo que el alma","alegre Marte, y que a naturaleza ven-za el **arte**, nega-n-do el rostro lo que el alma",arte
